Role,DyadID,Site,Current_Color,Current pain,Condition,Trials,Counterbalance,Temperature,Condition_new,Experimenter,Block,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
2,25,2,0,47,Thermedol,4,2,1,1,2,2,-0.00565442,-0.005222871,-0.005334729,-0.005795858,-0.005170408,-0.00520123,-0.00496708,-0.004858015,-0.004891466,-0.004851784,-0.004679428,-0.004929126,-0.004704985,-0.004526778,-0.00430004,-0.004156222
2,25,3,0,47,Thermedol,5,2,1,1,2,2,-0.004679812,-0.004001071,-0.00366277,-0.003829404,-0.00443704,-0.004211869,-0.004011086,-0.004543619,-0.004833492,-0.005113019,-0.005260718,-0.005713367,-0.005073026,-0.004948318,-0.005733337,-0.005980043
2,25,1,0,47,Thermedol,6,2,1,1,2,2,-0.005281206,-0.004727346,-0.004435663,-0.004837441,-0.004852683,-0.005045302,-0.005421879,-0.005538582,-0.005696383,-0.00607847,-0.005995661,-0.006171643,-0.006160623,-0.00606739,-0.006336069,-0.00565964
2,25,2,0,47,Thermedol,7,2,1,1,2,2,-0.011768643,-0.012388789,-0.012961441,-0.013997444,-0.014988294,-0.015575223,-0.016477468,-0.01662237,-0.017342315,-0.017119526,-0.015822612,-0.014743796,-0.013576273,-0.011404283,-0.007664522,-0.004768388
2,25,4,0,47,Thermedol,8,2,1,1,2,2,0.008964716,0.026102997,0.033212633,0.03268764,0.029827542,0.0275189,0.024922025,0.022211112,0.020110894,0.01818769,0.016921229,0.015801097,0.015267682,0.014106074,0.013473223,0.01230828
2,26,3,0,47,Vaseline,1,2,1,0,2,1,0.431173689,0.991188362,0.788747037,0.468250751,0.461539282,0.499406455,0.349849829,0.227457591,0.157328286,0.115155039,0.136052473,0.086704447,0.018619317,-0.026954919,-0.05198706,-0.101049673
2,26,4,0,47,Vaseline,3,2,1,0,2,1,-0.268231936,-0.247101321,-0.246148679,-0.2805342,0.148053343,0.616322964,0.494673498,0.262451186,0.110536085,0.017256821,-0.044754044,-0.081970725,-0.10491009,-0.123299732,-0.169825494,-0.189476265
2,26,2,0,47,Vaseline,4,2,1,0,2,1,0.765555025,0.932551846,0.621722114,0.383805864,0.288826684,0.236148038,0.15676404,0.073065968,0.005893411,-0.043111431,-0.088319684,-0.122044429,-0.161359427,-0.199498529,-0.229825827,-0.265795014
2,26,1,0,47,Vaseline,5,2,1,0,2,1,-0.123648397,-0.059318983,-0.088037604,-0.146438199,-0.149614857,-0.210524609,-0.21067445,-0.195399052,0.142895934,0.184013092,0.036140892,-0.077918672,-0.147434356,-0.203858676,-0.273860108,-0.337576372
2,26,3,0,47,Vaseline,2,2,1,0,2,1,0.224057144,1.003558499,0.838954216,0.485277141,0.267011637,0.128659938,0.076520024,0.056853977,0.077383532,0.055122844,0.071663869,-0.00406378,-0.120984468,-0.208615601,-0.206985393,-0.178467716
2,26,1,0,47,Vaseline,6,2,1,0,2,1,0.485848249,0.420801194,0.420588948,0.331833156,0.202996826,0.095163079,0.035110979,-0.010637312,-0.068413089,-0.12913524,-0.181133826,-0.228572083,-0.093361045,0.030849051,-0.017461137,-0.129065213
2,26,2,0,47,Vaseline,7,2,1,0,2,1,-0.082352827,-0.055524121,-0.083127845,-0.135299359,-0.115314607,-0.012264022,-0.029127184,-0.074983272,-0.125388936,-0.171591917,-0.211160755,-0.220515115,-0.192984457,-0.130603869,0.178240365,0.161982898
2,26,4,0,47,Vaseline,8,2,1,0,2,1,0.466718729,0.349495686,0.171225323,0.094976753,0.132488283,0.078014345,0.00084033,0.013743794,0.043376589,-0.027123855,-0.092735347,-0.138853671,-0.092167193,0.167438231,0.138587786,0.002504788
2,26,3,1,47,Thermedol,1,2,1,1,2,2,0.88541546,0.662012499,0.446024808,0.305401049,0.217826691,0.194902771,0.228786767,0.161970449,0.096757144,0.038891787,0.000229901,0.185197702,0.306440808,0.223136405,0.113556287,0.043172573
2,26,4,1,47,Thermedol,3,2,1,1,2,2,0.511831444,0.397825982,0.318914467,0.254138109,0.185703378,0.136385462,0.103482298,0.06390507,0.018334215,0.089426508,0.197765518,0.155035109,0.082986239,0.046861604,0.012834594,-0.028370836
2,26,2,1,47,Thermedol,4,2,1,1,2,2,0.037554307,0.053521852,0.024460589,-0.02245925,-0.061491992,-0.09477774,-0.097559185,-0.017009829,-0.013707258,-0.065277906,-0.101560505,-0.111513557,-0.124311736,-0.154604879,-0.187522876,-0.216169667
2,26,1,1,47,Thermedol,5,2,1,1,2,2,0.052285469,0.10880565,0.028049287,-0.056617751,-0.116210563,-0.146696526,-0.190027214,-0.234136217,-0.274448252,-0.309162463,-0.344526542,-0.366201261,-0.337563708,-0.244925335,-0.277690448,-0.348217922
2,26,3,1,47,Thermedol,2,2,1,1,2,2,0.349284422,0.194274837,0.033245893,-0.096464528,-0.15864124,-0.143152972,0.301231641,1.180505864,1.102711152,0.763933425,0.570331439,0.535537463,0.434868316,0.321351365,0.224175684,0.147930285
2,26,1,1,47,Thermedol,6,2,1,1,2,2,-0.075500223,-0.117991666,-0.163006047,-0.13244589,0.143920212,0.200814724,0.126300145,0.043372958,-0.02953519,-0.041386618,0.125285643,0.283671072,0.199423336,0.10736293,0.04802796,0.00528879
2,26,2,1,47,Thermedol,7,2,1,1,2,2,-0.078879753,-0.101211231,-0.103021866,-0.118350888,-0.152152238,-0.169454885,-0.175493356,-0.20826045,-0.230674278,-0.243795105,-0.279158006,-0.317731353,-0.352614887,-0.390405311,-0.427319092,-0.463247557
2,26,4,1,47,Thermedol,8,2,1,1,2,2,0.475223305,0.646241135,0.401675226,0.187468588,0.060310737,0.061689303,-0.003377463,-0.111825766,-0.206124475,-0.303341883,-0.386638895,-0.465958557,-0.551211872,-0.634075901,-0.717438264,-0.794745991
2,27,4,0,47,Vaseline,1,2,1,0,2,1,0.033030951,0.05866176,0.064671597,0.057951394,0.0963417,0.147237004,0.167221826,0.148645223,0.119460771,0.096440356,0.080957978,0.067909515,0.054545777,0.043867004,0.036166323,0.026050986
2,27,3,0,47,Vaseline,3,2,1,0,2,1,-0.024522362,0.026677758,0.032441688,0.019079045,0.060770772,0.137137545,0.174836911,0.168841993,0.144712041,0.124330459,0.108239534,0.094806196,0.082202074,0.071791224,0.064331173,0.055203858
2,27,2,0,47,Vaseline,4,2,1,0,2,1,-0.020926599,-0.018190588,-0.01462925,-0.01792384,-0.023065359,-0.001233967,0.047689346,0.072234548,0.069704517,0.051126649,0.032342218,0.015368251,0.002321559,-0.007449763,-0.017984929,-0.027189236
2,27,1,0,47,Vaseline,7,2,1,0,2,1,0.117906575,0.114609196,0.10273512,0.089633988,0.078850562,0.069792589,0.063030313,0.058140234,0.052923027,0.048805641,0.044573659,0.041933697,0.039581301,0.036355203,0.032943579,0.028581965
2,27,4,0,47,Vaseline,2,2,1,0,2,1,0.000639944,0.000531126,-0.00176334,-0.002267257,-0.004135487,-0.00528927,-0.00616879,-0.007826815,-0.00950776,-0.011025831,-0.01225036,-0.013964801,-0.015435628,-0.016637189,-0.017357187,-0.013435175
2,27,3,0,47,Vaseline,5,2,1,0,2,1,0.003508235,0.00245182,0.001224445,-0.002045501,-0.002860366,-0.003610328,-0.004457222,-0.004821129,-0.005848229,-0.007542147,-0.009032586,-0.00964554,-0.010680412,-0.01094095,-0.012037511,-0.012868032
2,27,2,0,47,Vaseline,6,2,1,0,2,1,-0.010445751,-0.008663246,-0.008719769,-0.009354627,-0.010293216,-0.010143436,-0.011640905,-0.012076858,-0.012759589,-0.013185614,-0.013821446,-0.015056273,-0.015293068,-0.015379417,-0.015454614,-0.01633421
2,27,1,0,47,Vaseline,8,2,1,0,2,1,-0.029242836,-0.029715949,-0.031859712,-0.033559481,-0.033514104,-0.028060882,-0.023556405,-0.023012069,-0.024301349,-0.022703616,-0.018947905,-0.015822042,0.008645492,0.036966687,0.05001539,0.051163891
2,27,4,1,47,Thermedol,1,2,1,1,2,2,-0.006594446,-0.005201857,-0.00295895,-0.001799311,-0.001646156,-0.002168962,-0.003159249,-0.003854713,-0.003657164,-0.004948521,-0.005419106,-0.00509006,-0.005561633,-0.004530708,-0.001936213,-4.15E-05
2,27,3,1,47,Thermedol,3,2,1,1,2,2,0.001064716,0.000359319,0.000247304,7.06E-05,-0.000277152,-0.00087584,-0.0009185,-0.000623331,-0.000925688,-0.0012862,-0.001479077,-0.001323869,-0.001069192,-0.001306443,-0.001426935,-0.001789189
2,27,2,1,47,Thermedol,4,2,1,1,2,2,-0.001788422,-0.002029047,-0.001799039,-0.001543831,-0.001157725,-0.001444225,-0.001442582,-0.0013233,-0.001608417,-0.001740948,-0.00158409,-0.001839584,-0.001978446,-0.001674864,-0.002053974,-0.001943163
2,27,1,1,47,Thermedol,7,2,1,1,2,2,-0.00130091,-0.001280841,-0.001474831,-0.001861239,-0.001881769,-0.001596953,-0.001459629,-0.001780388,-0.001520563,-0.001579022,-0.001672717,-0.001504448,-0.001629408,-0.00175031,-0.001642526,-0.002088775
2,27,4,1,47,Thermedol,2,2,1,1,2,2,-0.001409425,-0.001208071,-0.001061282,-0.0016232,-0.001326812,-0.001263206,-0.001162258,-0.001426558,-0.00195005,-0.0014568,-0.001558504,-0.001603019,-0.001653449,-0.001926284,-0.002112839,-0.002236582
2,27,3,1,47,Thermedol,5,2,1,1,2,2,-0.002453295,-0.003064497,-0.003031359,-0.003389184,-0.003617119,-0.002698628,-0.000294594,0.001821229,0.002505899,0.002493679,0.002290801,0.001594733,0.001255378,0.001300776,0.000415572,0.000658804
2,27,2,1,47,Thermedol,6,2,1,1,2,2,-0.000341715,-0.000524951,-0.000880507,-0.00096178,-0.000701593,-0.000570719,-0.000842471,-0.001080057,-0.001351595,-0.00105695,-0.001157885,-0.001011939,-0.001103046,-0.000836755,-0.001171426,-0.001436201
2,27,1,1,47,Thermedol,8,2,1,1,2,2,-0.001208542,-0.000472038,-9.01E-05,-0.000384992,-0.00017594,-0.000101129,2.21E-05,-0.000137992,-0.000227783,-2.46E-06,-6.96E-05,5.30E-05,-2.75E-05,-0.00032501,0.000165272,-0.000259654
2,30,1,1,47,Thermedol,1,1,1,1,2,1,-0.059037203,-0.02270755,0.083753802,0.136646551,0.220598078,0.240572543,0.162038977,0.130207673,0.243128819,0.298340988,0.254821261,0.197469073,0.160538039,0.133951368,0.118722912,0.106523214
2,30,3,1,47,Thermedol,2,1,1,1,2,1,0.062736877,0.072380324,0.051158399,0.028995233,0.0132135,0.039225445,0.089986444,0.087243407,0.058694585,0.036023704,0.02043969,0.013495608,0.021750727,0.01513504,0.010285235,0.008816116
2,30,4,1,47,Thermedol,3,1,1,1,2,1,-0.01365709,-0.018076532,-0.028018978,-0.029262464,-0.030806916,-0.0311319,-0.030432464,-0.028249159,-0.004936032,0.006122552,-0.004832341,-0.017765433,0.014740442,0.044739859,0.040289041,0.025133664
2,30,2,1,47,Thermedol,4,1,1,1,2,1,-0.049893687,-0.049628989,-0.038185774,-0.001418647,0.034960593,0.080909606,0.090810459,0.080517381,0.060096027,0.042149923,0.027373632,0.014571389,0.00392515,-0.006351603,-0.014627945,-0.020818246
2,30,3,1,47,Thermedol,5,1,1,1,2,1,0.043306624,0.084764298,0.06695132,0.046968345,0.031722221,0.018666519,0.006994031,-0.003737493,-0.014928211,-0.025006187,-0.034320064,-0.042558431,-0.049961709,-0.056767525,-0.060412147,-0.059420451
2,30,4,1,47,Thermedol,6,1,1,1,2,1,-0.053748103,-0.062549022,-0.059112678,-0.056475922,-0.066315205,-0.069140905,-0.047801613,-0.045792267,-0.061303587,-0.075944331,-0.080126793,-0.086782525,-0.092316981,-0.082232416,-0.056259883,-0.041631628
2,30,1,1,47,Thermedol,7,1,1,1,2,1,-0.18786161,-0.199942506,-0.218279264,-0.237182906,-0.204005022,-0.159687712,-0.176297428,-0.189228497,-0.154792512,-0.092924211,-0.061836627,0.046812325,0.170672401,0.174898833,0.107053064,0.055949803
2,30,2,1,47,Thermedol,8,1,1,1,2,1,0.156327204,0.157971611,0.142828983,0.128313939,0.122528753,0.153621807,0.164690405,0.135598512,0.099636726,0.070362045,0.04907229,0.033545506,0.018659896,0.002437721,-0.014035273,-0.029315123
2,30,1,0,47,Vaseline,1,1,1,0,2,2,0.061734404,0.032004455,0.045649979,0.051686867,0.125902913,0.244556597,0.240857724,0.193158602,0.162074778,0.136702385,0.111016183,0.093289809,0.080479934,0.067700686,0.05911048,0.051539252
2,30,3,0,47,Vaseline,2,1,1,0,2,2,0.037387379,0.046483127,0.057918261,0.046074795,0.037725999,0.028935862,0.017994227,0.010857932,0.004785672,0.000160036,-0.002539955,-0.006408444,-0.011159943,-0.014869347,-0.018270094,-0.020005545
2,30,4,0,47,Vaseline,3,1,1,0,2,2,-0.029757451,-0.022149414,-0.026845233,-0.013739614,0.017085219,0.025863664,0.014667504,0.00559755,-0.000350977,-0.007088787,-0.008852382,-0.013739962,-0.019138474,-0.022817223,-0.026775187,-0.025242869
2,30,2,0,47,Vaseline,4,1,1,0,2,2,-0.101663938,-0.100671064,-0.097343549,-0.100337662,-0.108074782,-0.116661502,-0.107400625,-0.078703783,-0.072520014,-0.082193546,-0.099057634,-0.117280631,-0.13269536,-0.138363454,-0.135770962,-0.145975991
2,30,3,0,47,Vaseline,5,1,1,0,2,2,0.494188973,0.484205643,0.386831786,0.299144488,0.235123932,0.193365088,0.167147461,0.139603781,0.126595244,0.118574617,0.094815083,0.099725107,0.127064071,0.144718618,0.13589908,0.103140007
2,30,4,0,47,Vaseline,6,1,1,0,2,2,-0.01211026,-0.009789031,0.002960329,0.025029877,0.03210634,0.033546281,0.036149482,0.024377687,0.016551564,0.020051739,0.015820783,0.003901823,0.006281204,0.038100467,0.039838259,0.023927616
2,30,1,0,47,Vaseline,7,1,1,0,2,2,-0.02719315,-0.029641194,-0.034439488,-0.040177443,-0.045112747,-0.041470488,-0.035162812,-0.040611861,-0.048200974,-0.055972823,-0.062148943,-0.068430608,-0.075908018,-0.082887729,-0.088964476,-0.094250506
2,30,2,0,47,Vaseline,8,1,1,0,2,2,-0.092251402,0.056354546,0.106391398,0.088184471,0.131787228,0.197646178,0.202392617,0.164115072,0.126121918,0.098122438,0.092986378,0.090406073,0.073020854,0.055699732,0.043823528,0.034709736
2,32,3,0,47,Thermedol,1,1,1,1,1,1,-0.080052243,-0.091346616,-0.093667052,0.010402466,0.164950067,0.171281163,0.130876871,0.094498582,0.057917803,0.033865698,0.029070879,0.111652638,0.178092501,0.153565389,0.11300602,0.084196022
2,32,4,0,47,Thermedol,2,1,1,1,1,1,-0.022264417,-0.025527157,-0.029543101,0.009964444,0.117677192,0.133407394,0.097515761,0.066472904,0.051993988,0.044894386,0.037228896,0.030458472,0.023198532,0.019731875,0.036094478,0.038127282
2,32,3,0,47,Thermedol,3,1,1,1,1,1,-0.006293939,0.008760795,0.010294331,0.008285488,0.005960536,0.002409613,-0.002556627,-0.00918662,-0.013670935,-0.017063466,-0.019741289,-0.018351647,-0.014739531,-0.01495228,-0.018733218,-0.02464545
2,32,2,0,47,Thermedol,4,1,1,1,1,1,-0.079733546,-0.096489624,-0.112112035,-0.123280342,-0.086902586,0.066463745,0.113752641,0.077720203,0.036998581,0.003616232,-0.021563799,-0.038126265,-0.036075587,0.022008434,0.043262197,0.021690704
2,32,1,0,47,Thermedol,5,1,1,1,1,1,0.10053199,0.056523113,0.028308179,0.010045502,-0.004159356,-0.014056478,-0.023535264,-0.03118633,-0.034170647,-0.023548829,-0.021812754,-0.028968491,-0.031450404,-0.032803778,-0.037307354,-0.044521439
2,32,1,0,47,Thermedol,6,1,1,1,1,1,-0.023849759,0.009316886,0.019355516,0.008047223,-0.000141199,0.004914054,-0.004745389,-0.012070621,-0.001879086,0.069969527,0.138956623,0.129055882,0.10070563,0.083245455,0.065876892,0.052431298
2,32,4,0,47,Thermedol,7,1,1,1,1,1,-0.036119287,-0.040111511,-0.042788868,-0.05029772,-0.053895497,-0.049406592,-0.052365214,-0.054539648,-0.055455406,-0.059611861,-0.068827775,-0.078023179,-0.086254246,-0.093437803,-0.083554809,-0.048065446
2,32,2,0,47,Thermedol,8,1,1,1,1,1,-0.138828043,-0.127633156,-0.13825116,-0.154277748,-0.1321731,-0.093765043,-0.097903759,-0.044074521,0.058159171,0.062154807,0.014316105,0.029561197,0.158881214,0.183275074,0.128075158,0.074755703
2,32,3,1,47,Vaseline,1,1,1,0,1,2,-0.032592575,-0.025309144,-0.02083798,-0.017130143,-0.01753009,-0.016283929,-0.015528365,-0.015740394,-0.015960212,-0.015414185,-0.015244806,-0.016006839,-0.015233881,-0.014953344,-0.015198856,-0.015234578
2,32,4,1,47,Vaseline,2,1,1,0,1,2,-0.001291974,-0.001202286,-0.001430251,-0.00025033,0.000426441,-0.001795416,-0.001247892,0.000330141,-0.001937924,-0.004236155,-0.004227475,-0.005188419,-0.005455085,-0.006547021,-0.006402557,-0.005171803
2,32,3,1,47,Vaseline,3,1,1,0,1,2,-0.009979562,-0.010258058,-0.010493109,-0.010964837,-0.010882117,-0.01162978,-0.011946754,-0.012647417,-0.011082199,-0.010684867,-0.011120817,-0.00935611,-0.002307227,-0.00046639,-0.000817253,-0.001258659
2,32,2,1,47,Vaseline,4,1,1,0,1,2,-0.010663708,-0.010248339,-0.008769511,-0.009607504,-0.009606073,-0.010578105,-0.011026905,-0.011351626,-0.007835911,-0.006521535,-0.007254604,-0.007901963,-0.008220325,-0.008963762,-0.009249849,-0.00941463
2,32,1,1,47,Vaseline,5,1,1,0,1,2,-0.007419103,-0.006344868,-0.006587611,-0.006596232,-0.005524971,-0.00645721,-0.00819546,-0.009704653,-0.010838973,-0.011638227,-0.013023083,-0.013942003,-0.014436438,-0.015167666,-0.015580728,-0.01689358
2,32,1,1,47,Vaseline,6,1,1,0,1,2,0.009330684,0.007785646,0.006987738,0.005939868,0.004923482,0.003047638,0.00223478,0.001597126,0.001136418,0.000174153,0.000146456,-0.000538729,-0.001471453,-0.002153822,-0.003094498,-0.003771869
2,32,4,1,47,Vaseline,7,1,1,0,1,2,-0.002028751,-0.001903499,-0.003243022,-0.004375254,-0.005889155,-0.007247815,-0.007720889,-0.008382152,-0.009291732,-0.009211309,-0.007233168,-0.007461056,-0.007805631,-0.008776425,-0.008602039,-0.008797415
2,32,2,1,47,Vaseline,8,1,1,0,1,2,0.01037677,0.008626625,0.006975712,0.006306985,0.006361618,0.008220682,0.008056813,0.0084857,0.008100815,0.007730197,0.007274069,0.006731535,0.005711653,0.004942963,0.006211093,0.006134003
2,35,2,1,47,Thermedol,1,1,1,1,2,1,0.515952857,0.363905598,0.468571256,0.51673309,0.350152128,0.199693763,0.094672622,0.013840697,-0.04841446,-0.105605986,-0.178855478,-0.240531249,-0.294770686,-0.341896822,-0.387180427,-0.434970948
2,35,4,1,47,Thermedol,2,1,1,1,2,1,1.000639454,1.066018639,0.75106178,0.527634975,0.392650184,0.280103577,0.185897065,0.105965597,0.036067647,-0.007021088,-0.036558564,-0.086365731,-0.138325969,-0.18457266,-0.223923253,-0.26015304
2,35,3,1,47,Thermedol,3,1,1,1,2,1,0.133658936,0.134923401,0.055277654,0.241402616,0.394702291,0.225868879,0.132589588,0.039315457,-0.044565052,-0.10473492,-0.147698109,-0.194249343,-0.223835895,-0.263656562,-0.306683296,-0.332424455
2,35,1,1,47,Thermedol,5,1,1,1,2,1,0.549416192,0.373048122,0.214789828,0.132536228,0.147985697,0.665271153,0.780756186,0.889802954,0.712464322,0.474997925,0.327016094,0.240910267,0.231286259,0.178006202,0.109272325,0.06046336
2,35,2,1,47,Thermedol,4,1,1,1,2,1,-0.123940959,-0.137229318,-0.171301385,-0.170385539,0.05096129,0.432024643,0.371001297,0.233803812,0.140656536,0.075291455,0.025155114,0.052634983,0.156371636,0.11454583,0.076162494,0.038551064
2,35,4,1,47,Thermedol,6,1,1,1,2,1,-0.094905177,-0.086210884,-0.106697966,-0.12171433,-0.117013465,-0.111041114,-0.092006977,0.061417653,0.139640804,0.072160346,0.009921524,-0.035602417,-0.077158857,-0.116352374,-0.153363012,-0.185180711
2,35,3,1,47,Thermedol,7,1,1,1,2,1,-0.194258174,-0.131337941,-0.222041123,-0.268284013,0.363816321,0.914765268,0.704445718,0.477612177,0.348201067,0.285952563,0.20526826,0.126960112,0.069266308,0.026359381,-0.015171503,-0.060525427
2,35,1,1,47,Thermedol,8,1,1,1,2,1,-0.406213204,-0.259389292,0.484759848,0.768340804,0.567357792,0.508958825,0.447898026,0.30840761,0.209837015,0.181951205,0.172396543,0.107029361,0.103817838,0.069937299,0.031467877,0.033581876
2,35,2,0,47,Vaseline,1,1,1,0,2,2,0.832756111,1.07251513,1.021491533,0.75962913,1.389730731,1.567422593,1.142171133,0.804762544,0.584230062,0.427869558,0.309709025,0.21782896,0.132874524,0.063875005,0.028043788,-0.009226707
2,35,4,0,47,Vaseline,2,1,1,0,2,2,0.086341733,0.165578862,0.174191614,0.129716251,0.112799645,0.042221199,-0.017114358,-0.066135533,-0.099483458,-0.124504299,-0.151587537,-0.174584289,-0.196554513,-0.210877703,-0.224641528,-0.257123178
2,35,3,0,47,Vaseline,3,1,1,0,2,2,0.116242751,0.125291303,0.208212687,0.560181062,0.554546766,0.370542522,0.25829619,0.174389233,0.112283624,0.066050639,0.031709214,-0.004855503,-0.020616983,-0.046700122,-0.081764357,-0.053316878
2,35,1,0,47,Vaseline,5,1,1,0,2,2,-0.322061574,-0.345682935,-0.373021842,-0.371333027,-0.255953427,-0.139516035,-0.187750968,-0.206031262,0.002452759,0.192314595,0.184209651,0.058395886,0.163542985,0.256372244,0.100774251,-0.025979601
2,35,2,0,47,Vaseline,4,1,1,0,2,2,0.583932539,0.383818766,0.247081763,0.190317309,0.313313855,0.368605289,0.239738684,0.122241762,0.046754179,0.038926055,0.043801767,0.004469268,-0.035859356,-0.07353184,-0.100451403,-0.115825669
2,35,4,0,47,Vaseline,6,1,1,0,2,2,0.063466618,-0.000357054,-0.033960188,-0.04019623,-0.010403696,-0.010346032,-0.067689667,-0.111861676,-0.141823778,-0.165901626,-0.187920857,-0.190489894,-0.151509006,-0.174704432,-0.209964289,-0.245061365
2,35,3,0,47,Vaseline,7,1,1,0,2,2,0.067458236,0.39129708,0.672710444,0.607964762,0.4093269,0.297040126,0.257259508,0.195337596,0.151447768,0.117245269,0.064294338,0.025356644,0.031286425,0.081739077,0.132870684,0.176937398
2,35,1,0,47,Vaseline,8,1,1,0,2,2,-0.010125239,-0.045535136,-0.073557231,-0.095540289,-0.11222206,-0.122425858,-0.134333097,-0.141641033,-0.16153917,-0.179713797,-0.18683358,-0.187788548,-0.124802089,-0.083784773,-0.107971297,-0.120356576
2,36,3,0,47,Thermedol,1,1,1,1,2,1,0.664757875,0.631966997,0.487988114,0.478372695,0.67298802,0.627159542,0.542179824,0.442173077,0.385097702,0.328236394,0.270725474,0.220848989,0.187133179,0.202705396,0.20508751,0.171218812
2,36,4,0,47,Thermedol,2,1,1,1,2,1,-0.094413659,-0.035938058,-0.073964937,-0.098990444,0.183834285,0.484958778,0.478528161,0.378154236,0.291628262,0.227624809,0.292883313,0.316150835,0.264997399,0.247969123,0.263765972,0.235998696
2,36,2,0,47,Thermedol,3,1,1,1,2,1,-0.099973115,-0.119493372,-0.060583446,-0.003753311,-0.007084781,0.039872136,0.055276992,0.004527061,-0.057396627,-0.108638597,-0.147102258,-0.170645654,-0.198925731,-0.190917049,-0.132341175,-0.031633832
2,36,1,0,47,Thermedol,5,1,1,1,2,1,-0.216795186,-0.215923922,-0.299475202,-0.273259327,0.091719115,0.406461168,0.421460433,0.309044391,0.206102949,0.310402753,0.447434233,0.474261439,0.512972098,0.452893513,0.44082175,0.545748291
2,36,4,0,47,Thermedol,4,1,1,1,2,1,0.045633121,0.059459529,0.12504175,0.13380658,0.10758456,0.089983614,0.173384276,0.222159452,0.183155315,0.139730557,0.167904033,0.190464678,0.166477618,0.143575844,0.123774497,0.098792429
2,36,2,0,47,Thermedol,6,1,1,1,2,1,-0.053080992,-0.059810398,-0.07718774,-0.096627133,-0.107526561,-0.100756471,-0.108035051,-0.12937259,-0.151485601,-0.156064496,-0.130924141,-0.106093571,-0.113153676,-0.140746584,-0.169574155,-0.197026865
2,36,3,0,47,Thermedol,7,1,1,1,2,1,-0.578432651,-0.616953701,-0.65765307,-0.653040447,-0.45677374,-0.293008021,-0.300816115,-0.239471809,0.033195048,0.226685215,0.341394002,0.333508603,0.447907226,0.527393036,0.452460116,0.349371328
2,36,1,0,47,Thermedol,8,1,1,1,2,1,-0.272638216,-0.276571254,-0.291692754,-0.3361645,-0.39556624,-0.453327787,-0.489237166,-0.311844971,-0.105383927,0.075554719,0.265309722,0.302262377,0.407233799,0.516989418,0.718948202,0.854536802
2,36,3,1,47,Vaseline,1,1,1,0,2,2,-0.915883627,-0.054716257,0.695960112,1.385295623,2.188716463,2.505329692,2.469487406,2.196907616,1.938439008,1.736771498,1.553412105,1.381461879,1.258528964,1.233871915,1.188331886,1.098167476
2,36,4,1,47,Vaseline,2,1,1,0,2,2,0.433058261,0.393510021,0.353683111,0.318232539,0.280993891,0.247250853,0.216110507,0.18485525,0.15166186,0.119620396,0.089048046,0.06082623,0.035369915,0.011318215,-0.010109344,-0.024144267
2,36,2,1,47,Vaseline,3,1,1,0,2,2,-0.166259805,-0.177789607,-0.186577027,-0.176927357,-0.163990333,-0.166217412,-0.174109976,-0.182146401,-0.190612171,-0.197101691,-0.203515074,-0.208367929,-0.210931624,-0.21424856,-0.218541281,-0.223427904
2,36,1,1,47,Vaseline,5,1,1,0,2,2,-0.321770509,-0.331211669,-0.340486135,-0.351662784,-0.361464311,-0.352563479,-0.334433582,-0.337207008,-0.353467231,-0.372727855,-0.359756879,-0.240774899,-0.113786794,-0.086305474,-0.056225106,0.148636055
2,36,4,1,47,Vaseline,4,1,1,0,2,2,0.054890064,0.039456744,0.024521319,0.010161982,-0.001114286,-0.009560914,-0.016630649,-0.024549207,-0.033979189,-0.04203003,-0.050207159,-0.052206824,-0.048737919,-0.052692981,-0.062878499,-0.072282332
2,36,2,1,47,Vaseline,6,1,1,0,2,2,-0.152649356,-0.159640158,-0.167679765,-0.176799346,-0.186382876,-0.198544711,-0.210627719,-0.221758724,-0.233615631,-0.243110148,-0.248510822,-0.25807138,-0.272183592,-0.286675002,-0.288189169,-0.242226882
2,36,3,1,47,Vaseline,7,1,1,0,2,2,-0.536074827,-0.57023616,-0.610020662,-0.651468896,-0.692361425,-0.693300905,-0.653264051,-0.66544958,-0.715742975,-0.776232274,-0.811122915,-0.743923976,-0.414700885,-0.007352999,0.436882485,0.643581458
2,36,1,1,47,Vaseline,8,1,1,0,2,2,-0.111633119,-0.185222503,-0.258853203,-0.333076397,-0.405445166,-0.462566843,-0.501368795,-0.405375495,-0.19481764,-0.146037903,-0.138675521,0.029588707,0.061128995,-0.009974589,-0.080373362,0.135695383
2,38,3,1,47,Vaseline,1,2,1,0,2,1,0.717090591,0.533649116,0.128065504,-0.1266418,-0.268978068,-0.382225726,-0.475998955,-0.077870562,0.686694668,1.107005598,1.310876929,0.774958909,0.319333291,0.07641191,-0.068359959,-0.170876279
2,38,2,1,47,Vaseline,2,2,1,0,2,1,0.090424498,1.702973257,1.562380766,0.863484467,0.485079348,0.291553056,0.225093815,0.336392944,0.269067929,0.159442171,0.099668731,0.063427458,0.031700503,0.02121269,0.022341343,-0.004957729
2,38,1,1,47,Vaseline,4,2,1,0,2,1,0.056885095,0.106836997,0.043760382,-0.009040223,-0.042683943,-0.052297681,-0.03937761,-0.069961929,-0.105343664,-0.132680298,-0.159242464,-0.192039941,-0.22601197,-0.251927407,-0.280693944,-0.306411192
